Driver,LapNumber,Stint,Compound,TrackStatus,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedFL
GAS,49.0,2.0,MEDIUM,1,80.534,0 days 00:00:20.805000,0 days 00:00:37.858000,0 days 00:00:21.871000,197.0,257.0
GAS,50.0,2.0,MEDIUM,1,81.023,0 days 00:00:21.029000,0 days 00:00:37.509000,0 days 00:00:22.485000,189.0,236.0
GAS,51.0,2.0,MEDIUM,1,84.473,0 days 00:00:21.930000,0 days 00:00:40.611000,0 days 00:00:21.932000,140.0,257.0
GAS,52.0,2.0,MEDIUM,12,79.743,0 days 00:00:21.148000,0 days 00:00:37.157000,0 days 00:00:21.438000,193.0,258.0
GAS,53.0,2.0,MEDIUM,1,79.917,0 days 00:00:20.986000,0 days 00:00:37.411000,0 days 00:00:21.520000,188.0,258.0
GAS,54.0,2.0,MEDIUM,1,79.091,0 days 00:00:20.968000,0 days 00:00:36.845000,0 days 00:00:21.278000,189.0,258.0
GAS,55.0,2.0,MEDIUM,1,79.407,0 days 00:00:20.714000,0 days 00:00:37.252000,0 days 00:00:21.441000,196.0,258.0
GAS,56.0,2.0,MEDIUM,1,79.704,0 days 00:00:20.991000,0 days 00:00:37.282000,0 days 00:00:21.431000,194.0,258.0
GAS,57.0,2.0,MEDIUM,1,79.448,0 days 00:00:20.953000,0 days 00:00:37.124000,0 days 00:00:21.371000,197.0,257.0
GAS,59.0,2.0,MEDIUM,1,81.378,0 days 00:00:20.820000,0 days 00:00:38.540000,0 days 00:00:22.018000,191.0,236.0
GAS,60.0,2.0,MEDIUM,1,80.237,0 days 00:00:21.558000,0 days 00:00:37.268000,0 days 00:00:21.411000,189.0,259.0
GAS,61.0,2.0,MEDIUM,1,80.407,0 days 00:00:20.827000,0 days 00:00:38.074000,0 days 00:00:21.506000,190.0,259.0
GAS,62.0,2.0,MEDIUM,1,78.469,0 days 00:00:20.628000,0 days 00:00:36.697000,0 days 00:00:21.144000,191.0,258.0
GAS,63.0,2.0,MEDIUM,1,79.155,0 days 00:00:21.048000,0 days 00:00:36.832000,0 days 00:00:21.275000,192.0,258.0
GAS,65.0,2.0,MEDIUM,1,79.22,0 days 00:00:20.772000,0 days 00:00:37.149000,0 days 00:00:21.299000,197.0,258.0
GAS,66.0,2.0,MEDIUM,1,78.726,0 days 00:00:20.602000,0 days 00:00:36.831000,0 days 00:00:21.293000,200.0,258.0
GAS,67.0,2.0,MEDIUM,1,78.624,0 days 00:00:20.646000,0 days 00:00:36.723000,0 days 00:00:21.255000,201.0,258.0
GAS,69.0,2.0,MEDIUM,1,78.363,0 days 00:00:20.583000,0 days 00:00:36.630000,0 days 00:00:21.150000,200.0,259.0
GAS,71.0,2.0,MEDIUM,1,78.14,0 days 00:00:20.691000,0 days 00:00:36.423000,0 days 00:00:21.026000,196.0,258.0
GAS,72.0,2.0,MEDIUM,1,78.382,0 days 00:00:20.616000,0 days 00:00:36.713000,0 days 00:00:21.053000,199.0,258.0
GAS,73.0,2.0,MEDIUM,1,77.992,0 days 00:00:20.630000,0 days 00:00:36.392000,0 days 00:00:20.970000,197.0,259.0
GAS,74.0,2.0,MEDIUM,1,76.689,0 days 00:00:20.111000,0 days 00:00:35.963000,0 days 00:00:20.615000,204.0,259.0
GAS,75.0,2.0,MEDIUM,1,78.12,0 days 00:00:20.546000,0 days 00:00:36.425000,0 days 00:00:21.149000,201.0,259.0
GAS,76.0,2.0,MEDIUM,1,77.516,0 days 00:00:20.297000,0 days 00:00:36.111000,0 days 00:00:21.108000,205.0,259.0
GAS,77.0,2.0,MEDIUM,1,75.625,0 days 00:00:19.978000,0 days 00:00:35.327000,0 days 00:00:20.320000,210.0,259.0
ALO,2.0,2.0,MEDIUM,41,124.571,0 days 00:00:27.874000,0 days 00:00:40.625000,0 days 00:00:56.072000,177.0,168.0
ALO,3.0,2.0,MEDIUM,1,89.188,0 days 00:00:26.223000,0 days 00:00:40.567000,0 days 00:00:22.398000,161.0,256.0
ALO,4.0,2.0,MEDIUM,1,83.736,0 days 00:00:21.802000,0 days 00:00:39.405000,0 days 00:00:22.529000,177.0,254.0
ALO,5.0,2.0,MEDIUM,1,83.575,0 days 00:00:22.017000,0 days 00:00:39.329000,0 days 00:00:22.229000,184.0,256.0
ALO,6.0,2.0,MEDIUM,1,82.711,0 days 00:00:21.899000,0 days 00:00:38.932000,0 days 00:00:21.880000,183.0,257.0
ALO,7.0,2.0,MEDIUM,1,82.866,0 days 00:00:22.196000,0 days 00:00:38.682000,0 days 00:00:21.988000,182.0,257.0
ALO,8.0,2.0,MEDIUM,1,82.284,0 days 00:00:21.774000,0 days 00:00:38.297000,0 days 00:00:22.213000,189.0,255.0
ALO,9.0,2.0,MEDIUM,1,81.65,0 days 00:00:21.431000,0 days 00:00:38.194000,0 days 00:00:22.025000,191.0,256.0
ALO,10.0,2.0,MEDIUM,1,81.864,0 days 00:00:21.673000,0 days 00:00:38.362000,0 days 00:00:21.829000,201.0,258.0
ALO,11.0,2.0,MEDIUM,1,81.418,0 days 00:00:21.680000,0 days 00:00:38.074000,0 days 00:00:21.664000,200.0,258.0
ALO,12.0,2.0,MEDIUM,1,81.366,0 days 00:00:21.601000,0 days 00:00:38.025000,0 days 00:00:21.740000,198.0,257.0
ALO,13.0,2.0,MEDIUM,1,81.428,0 days 00:00:21.616000,0 days 00:00:37.967000,0 days 00:00:21.845000,201.0,257.0
ALO,14.0,2.0,MEDIUM,1,81.392,0 days 00:00:21.713000,0 days 00:00:37.752000,0 days 00:00:21.927000,199.0,257.0
ALO,15.0,2.0,MEDIUM,1,81.061,0 days 00:00:21.355000,0 days 00:00:37.933000,0 days 00:00:21.773000,196.0,254.0
ALO,16.0,2.0,MEDIUM,1,81.318,0 days 00:00:21.107000,0 days 00:00:38.215000,0 days 00:00:21.996000,193.0,255.0
ALO,17.0,2.0,MEDIUM,1,80.799,0 days 00:00:21.278000,0 days 00:00:37.763000,0 days 00:00:21.758000,189.0,255.0
ALO,18.0,2.0,MEDIUM,1,81.075,0 days 00:00:21.516000,0 days 00:00:37.919000,0 days 00:00:21.640000,193.0,255.0
ALO,19.0,2.0,MEDIUM,1,80.605,0 days 00:00:21.373000,0 days 00:00:37.682000,0 days 00:00:21.550000,192.0,255.0
ALO,20.0,2.0,MEDIUM,1,81.11,0 days 00:00:21.232000,0 days 00:00:37.966000,0 days 00:00:21.912000,187.0,255.0
ALO,21.0,2.0,MEDIUM,1,80.317,0 days 00:00:20.942000,0 days 00:00:37.709000,0 days 00:00:21.666000,191.0,255.0
ALO,22.0,2.0,MEDIUM,1,81.037,0 days 00:00:21.098000,0 days 00:00:38.045000,0 days 00:00:21.894000,196.0,255.0
ALO,25.0,2.0,MEDIUM,1,81.091,0 days 00:00:21.312000,0 days 00:00:38.033000,0 days 00:00:21.746000,192.0,256.0
ALO,26.0,2.0,MEDIUM,1,80.858,0 days 00:00:21.459000,0 days 00:00:37.846000,0 days 00:00:21.553000,207.0,255.0
ALO,27.0,2.0,MEDIUM,1,81.303,0 days 00:00:21.592000,0 days 00:00:37.890000,0 days 00:00:21.821000,208.0,255.0
ALO,28.0,2.0,MEDIUM,1,81.544,0 days 00:00:21.722000,0 days 00:00:37.884000,0 days 00:00:21.938000,201.0,255.0
ALO,29.0,2.0,MEDIUM,1,81.205,0 days 00:00:21.626000,0 days 00:00:38.024000,0 days 00:00:21.555000,205.0,254.0
ALO,30.0,2.0,MEDIUM,1,81.034,0 days 00:00:21.707000,0 days 00:00:37.404000,0 days 00:00:21.923000,204.0,254.0
ALO,31.0,2.0,MEDIUM,1,80.642,0 days 00:00:21.442000,0 days 00:00:37.792000,0 days 00:00:21.408000,206.0,255.0
ALO,32.0,2.0,MEDIUM,1,81.01,0 days 00:00:21.681000,0 days 00:00:37.433000,0 days 00:00:21.896000,203.0,256.0
ALO,33.0,2.0,MEDIUM,1,80.35,0 days 00:00:21.174000,0 days 00:00:37.679000,0 days 00:00:21.497000,205.0,254.0
ALO,35.0,2.0,MEDIUM,1,80.432,0 days 00:00:21.123000,0 days 00:00:37.814000,0 days 00:00:21.495000,202.0,256.0
ALO,36.0,2.0,MEDIUM,1,81.128,0 days 00:00:21.543000,0 days 00:00:38.239000,0 days 00:00:21.346000,204.0,255.0
ALO,37.0,2.0,MEDIUM,1,81.512,0 days 00:00:21.648000,0 days 00:00:38.268000,0 days 00:00:21.596000,208.0,255.0
ALO,38.0,2.0,MEDIUM,1,81.082,0 days 00:00:21.437000,0 days 00:00:38.207000,0 days 00:00:21.438000,203.0,256.0
ALO,39.0,2.0,MEDIUM,1,81.265,0 days 00:00:21.464000,0 days 00:00:38.197000,0 days 00:00:21.604000,208.0,256.0
ALO,41.0,2.0,MEDIUM,1,83.446,0 days 00:00:21.479000,0 days 00:00:39.423000,0 days 00:00:22.544000,199.0,249.0
ALO,42.0,2.0,MEDIUM,1,83.332,0 days 00:00:23.949000,0 days 00:00:38.112000,0 days 00:00:21.271000,192.0,258.0
ALO,43.0,2.0,MEDIUM,1,80.286,0 days 00:00:20.975000,0 days 00:00:37.871000,0 days 00:00:21.440000,197.0,256.0
ALO,44.0,2.0,MEDIUM,1,78.852,0 days 00:00:20.449000,0 days 00:00:37.160000,0 days 00:00:21.243000,205.0,257.0
ALO,45.0,2.0,MEDIUM,1,79.956,0 days 00:00:20.812000,0 days 00:00:37.559000,0 days 00:00:21.585000,200.0,257.0
ALO,46.0,2.0,MEDIUM,1,78.928,0 days 00:00:20.659000,0 days 00:00:37.129000,0 days 00:00:21.140000,202.0,256.0
ALO,47.0,2.0,MEDIUM,1,79.109,0 days 00:00:20.636000,0 days 00:00:37.285000,0 days 00:00:21.188000,198.0,256.0
ALO,48.0,2.0,MEDIUM,1,80.315,0 days 00:00:20.454000,0 days 00:00:37.439000,0 days 00:00:22.422000,204.0,257.0
ALO,50.0,2.0,MEDIUM,1,79.334,0 days 00:00:21.010000,0 days 00:00:37.161000,0 days 00:00:21.163000,205.0,256.0
ALO,51.0,2.0,MEDIUM,1,80.636,0 days 00:00:20.839000,0 days 00:00:37.908000,0 days 00:00:21.889000,197.0,255.0
ALO,52.0,2.0,MEDIUM,12,83.377,0 days 00:00:21.575000,0 days 00:00:40.300000,0 days 00:00:21.502000,184.0,264.0
ALO,53.0,2.0,MEDIUM,1,79.992,0 days 00:00:20.927000,0 days 00:00:37.618000,0 days 00:00:21.447000,206.0,257.0
ALO,54.0,2.0,MEDIUM,1,79.191,0 days 00:00:20.821000,0 days 00:00:37.085000,0 days 00:00:21.285000,203.0,256.0
ALO,55.0,2.0,MEDIUM,1,79.411,0 days 00:00:20.897000,0 days 00:00:37.211000,0 days 00:00:21.303000,201.0,256.0
ALO,56.0,2.0,MEDIUM,1,80.739,0 days 00:00:20.958000,0 days 00:00:38.563000,0 days 00:00:21.218000,197.0,258.0
ALO,57.0,2.0,MEDIUM,1,80.6,0 days 00:00:20.709000,0 days 00:00:38.543000,0 days 00:00:21.348000,190.0,258.0
ALO,58.0,2.0,MEDIUM,1,79.229,0 days 00:00:20.768000,0 days 00:00:37.325000,0 days 00:00:21.136000,198.0,257.0
ALO,59.0,2.0,MEDIUM,1,79.219,0 days 00:00:20.848000,0 days 00:00:37.175000,0 days 00:00:21.196000,199.0,258.0
ALO,60.0,2.0,MEDIUM,1,79.166,0 days 00:00:20.950000,0 days 00:00:37.120000,0 days 00:00:21.096000,203.0,257.0
ALO,61.0,2.0,MEDIUM,1,78.752,0 days 00:00:20.746000,0 days 00:00:36.978000,0 days 00:00:21.028000,202.0,256.0
ALO,62.0,2.0,MEDIUM,1,78.816,0 days 00:00:20.780000,0 days 00:00:37.033000,0 days 00:00:21.003000,206.0,257.0
ALO,64.0,2.0,MEDIUM,1,78.736,0 days 00:00:20.603000,0 days 00:00:37.073000,0 days 00:00:21.060000,203.0,258.0
ALO,66.0,2.0,MEDIUM,1,78.637,0 days 00:00:20.477000,0 days 00:00:37.185000,0 days 00:00:20.975000,204.0,258.0
ALO,67.0,2.0,MEDIUM,1,78.126,0 days 00:00:20.430000,0 days 00:00:36.803000,0 days 00:00:20.893000,205.0,258.0
ALO,68.0,2.0,MEDIUM,1,77.939,0 days 00:00:20.313000,0 days 00:00:36.659000,0 days 00:00:20.967000,206.0,258.0
ALO,72.0,2.0,MEDIUM,1,78.081,0 days 00:00:20.306000,0 days 00:00:36.945000,0 days 00:00:20.830000,208.0,258.0
ALO,73.0,2.0,MEDIUM,1,78.504,0 days 00:00:20.282000,0 days 00:00:37.265000,0 days 00:00:20.957000,206.0,258.0
ALO,74.0,2.0,MEDIUM,1,80.336,0 days 00:00:20.465000,0 days 00:00:38.628000,0 days 00:00:21.243000,201.0,259.0
ALO,75.0,2.0,MEDIUM,1,78.663,0 days 00:00:20.459000,0 days 00:00:37.336000,0 days 00:00:20.868000,203.0,259.0
ALO,76.0,2.0,MEDIUM,1,79.053,0 days 00:00:20.583000,0 days 00:00:37.332000,0 days 00:00:21.138000,205.0,258.0
RIC,2.0,2.0,HARD,41,130.108,0 days 00:00:27.153000,0 days 00:00:42.359000,0 days 00:01:00.596000,176.0,160.0
RIC,3.0,2.0,HARD,1,89.656,0 days 00:00:26.535000,0 days 00:00:40.832000,0 days 00:00:22.289000,167.0,258.0
RIC,4.0,2.0,HARD,1,83.524,0 days 00:00:21.754000,0 days 00:00:39.371000,0 days 00:00:22.399000,166.0,265.0
RIC,5.0,2.0,HARD,1,83.744,0 days 00:00:22.171000,0 days 00:00:39.212000,0 days 00:00:22.361000,179.0,262.0
RIC,6.0,2.0,HARD,1,82.748,0 days 00:00:21.911000,0 days 00:00:38.800000,0 days 00:00:22.037000,192.0,262.0
RIC,7.0,2.0,HARD,1,82.747,0 days 00:00:22.074000,0 days 00:00:38.612000,0 days 00:00:22.061000,180.0,264.0
RIC,8.0,2.0,HARD,1,82.433,0 days 00:00:21.868000,0 days 00:00:38.303000,0 days 00:00:22.262000,187.0,262.0
RIC,9.0,2.0,HARD,1,81.528,0 days 00:00:21.451000,0 days 00:00:38.022000,0 days 00:00:22.055000,194.0,261.0
RIC,10.0,2.0,HARD,1,81.976,0 days 00:00:21.740000,0 days 00:00:38.360000,0 days 00:00:21.876000,182.0,262.0
RIC,11.0,2.0,HARD,1,81.53,0 days 00:00:21.700000,0 days 00:00:37.977000,0 days 00:00:21.853000,184.0,262.0
RIC,12.0,2.0,HARD,1,81.277,0 days 00:00:21.519000,0 days 00:00:37.996000,0 days 00:00:21.762000,187.0,262.0
RIC,13.0,2.0,HARD,1,81.416,0 days 00:00:21.450000,0 days 00:00:38.193000,0 days 00:00:21.773000,183.0,262.0
RIC,14.0,2.0,HARD,1,81.391,0 days 00:00:21.668000,0 days 00:00:37.995000,0 days 00:00:21.728000,187.0,262.0
RIC,15.0,2.0,HARD,1,81.177,0 days 00:00:21.389000,0 days 00:00:38.171000,0 days 00:00:21.617000,191.0,259.0
RIC,16.0,2.0,HARD,1,81.125,0 days 00:00:21.332000,0 days 00:00:38.130000,0 days 00:00:21.663000,194.0,262.0
RIC,17.0,2.0,HARD,1,80.862,0 days 00:00:21.334000,0 days 00:00:37.899000,0 days 00:00:21.629000,190.0,261.0
RIC,18.0,2.0,HARD,1,81.108,0 days 00:00:21.486000,0 days 00:00:38.035000,0 days 00:00:21.587000,198.0,261.0
RIC,19.0,2.0,HARD,1,81.31,0 days 00:00:21.437000,0 days 00:00:38.184000,0 days 00:00:21.689000,191.0,255.0
RIC,20.0,2.0,HARD,1,80.942,0 days 00:00:21.160000,0 days 00:00:38.339000,0 days 00:00:21.443000,194.0,255.0
RIC,21.0,2.0,HARD,1,80.817,0 days 00:00:21.205000,0 days 00:00:37.822000,0 days 00:00:21.790000,199.0,253.0
RIC,22.0,2.0,HARD,1,80.849,0 days 00:00:21.090000,0 days 00:00:38.262000,0 days 00:00:21.497000,201.0,255.0
RIC,23.0,2.0,HARD,1,80.662,0 days 00:00:21.236000,0 days 00:00:37.948000,0 days 00:00:21.478000,196.0,254.0
RIC,24.0,2.0,HARD,1,80.348,0 days 00:00:20.907000,0 days 00:00:37.885000,0 days 00:00:21.556000,195.0,260.0
RIC,25.0,2.0,HARD,1,81.029,0 days 00:00:21.168000,0 days 00:00:37.992000,0 days 00:00:21.869000,191.0,261.0
RIC,26.0,2.0,HARD,1,80.691,0 days 00:00:21.346000,0 days 00:00:37.729000,0 days 00:00:21.616000,197.0,261.0
RIC,27.0,2.0,HARD,1,81.365,0 days 00:00:21.579000,0 days 00:00:37.917000,0 days 00:00:21.869000,194.0,260.0
RIC,28.0,2.0,HARD,1,81.566,0 days 00:00:21.734000,0 days 00:00:38.034000,0 days 00:00:21.798000,197.0,261.0
RIC,29.0,2.0,HARD,1,81.265,0 days 00:00:21.618000,0 days 00:00:37.943000,0 days 00:00:21.704000,200.0,262.0
RIC,30.0,2.0,HARD,1,80.9,0 days 00:00:21.548000,0 days 00:00:37.756000,0 days 00:00:21.596000,199.0,262.0
RIC,31.0,2.0,HARD,1,80.703,0 days 00:00:21.417000,0 days 00:00:37.636000,0 days 00:00:21.650000,200.0,261.0
RIC,33.0,2.0,HARD,1,80.395,0 days 00:00:21.207000,0 days 00:00:37.445000,0 days 00:00:21.743000,199.0,262.0
RIC,34.0,2.0,HARD,1,80.84,0 days 00:00:21.215000,0 days 00:00:37.682000,0 days 00:00:21.943000,184.0,261.0
RIC,35.0,2.0,HARD,1,80.54,0 days 00:00:21.105000,0 days 00:00:37.755000,0 days 00:00:21.680000,205.0,262.0
RIC,36.0,2.0,HARD,1,81.126,0 days 00:00:21.513000,0 days 00:00:38.035000,0 days 00:00:21.578000,196.0,262.0
RIC,37.0,2.0,HARD,1,81.358,0 days 00:00:21.582000,0 days 00:00:38.074000,0 days 00:00:21.702000,198.0,264.0
RIC,38.0,2.0,HARD,1,81.099,0 days 00:00:21.613000,0 days 00:00:37.830000,0 days 00:00:21.656000,199.0,264.0
RIC,39.0,2.0,HARD,1,81.255,0 days 00:00:21.466000,0 days 00:00:38.163000,0 days 00:00:21.626000,197.0,264.0
RIC,40.0,2.0,HARD,1,80.87,0 days 00:00:21.292000,0 days 00:00:38.038000,0 days 00:00:21.540000,199.0,263.0
RIC,41.0,2.0,HARD,1,85.218,0 days 00:00:22.294000,0 days 00:00:38.546000,0 days 00:00:24.378000,161.0,262.0
RIC,42.0,2.0,HARD,1,81.527,0 days 00:00:21.932000,0 days 00:00:38.194000,0 days 00:00:21.401000,175.0,264.0
RIC,43.0,2.0,HARD,1,81.053,0 days 00:00:21.041000,0 days 00:00:38.257000,0 days 00:00:21.755000,188.0,257.0
RIC,44.0,2.0,HARD,1,78.003,0 days 00:00:20.370000,0 days 00:00:36.746000,0 days 00:00:20.887000,195.0,265.0
RIC,45.0,2.0,HARD,1,81.761,0 days 00:00:21.241000,0 days 00:00:38.590000,0 days 00:00:21.930000,192.0,255.0
RIC,46.0,2.0,HARD,1,77.172,0 days 00:00:20.128000,0 days 00:00:36.366000,0 days 00:00:20.678000,200.0,265.0
RIC,47.0,2.0,HARD,1,81.071,0 days 00:00:21.023000,0 days 00:00:37.949000,0 days 00:00:22.099000,191.0,255.0
RIC,48.0,2.0,HARD,1,78.282,0 days 00:00:20.173000,0 days 00:00:36.242000,0 days 00:00:21.867000,204.0,264.0
RIC,49.0,2.0,HARD,1,79.837,0 days 00:00:21.326000,0 days 00:00:37.163000,0 days 00:00:21.348000,197.0,265.0
RIC,50.0,2.0,HARD,1,79.796,0 days 00:00:21.024000,0 days 00:00:37.197000,0 days 00:00:21.575000,196.0,262.0
RIC,51.0,2.0,HARD,12,82.683,0 days 00:00:20.960000,0 days 00:00:38.146000,0 days 00:00:23.577000,189.0,262.0
RIC,53.0,2.0,HARD,1,80.079,0 days 00:00:21.237000,0 days 00:00:37.601000,0 days 00:00:21.241000,187.0,267.0
RIC,54.0,2.0,HARD,1,79.176,0 days 00:00:20.964000,0 days 00:00:37.136000,0 days 00:00:21.076000,203.0,267.0
RIC,55.0,2.0,HARD,1,79.457,0 days 00:00:21.059000,0 days 00:00:37.324000,0 days 00:00:21.074000,201.0,266.0
RIC,56.0,2.0,HARD,1,82.007,0 days 00:00:21.726000,0 days 00:00:37.908000,0 days 00:00:22.373000,154.0,226.0
RIC,57.0,2.0,HARD,1,79.672,0 days 00:00:21.529000,0 days 00:00:37.023000,0 days 00:00:21.120000,200.0,263.0
RIC,59.0,2.0,HARD,1,78.936,0 days 00:00:20.851000,0 days 00:00:37.117000,0 days 00:00:20.968000,197.0,268.0
RIC,60.0,2.0,HARD,1,79.23,0 days 00:00:21.090000,0 days 00:00:37.077000,0 days 00:00:21.063000,204.0,265.0
RIC,61.0,2.0,HARD,1,78.771,0 days 00:00:20.756000,0 days 00:00:37.022000,0 days 00:00:20.993000,203.0,265.0
RIC,62.0,2.0,HARD,1,78.977,0 days 00:00:20.906000,0 days 00:00:37.002000,0 days 00:00:21.069000,204.0,264.0
RIC,64.0,2.0,HARD,1,78.637,0 days 00:00:20.598000,0 days 00:00:37.056000,0 days 00:00:20.983000,206.0,265.0
RIC,65.0,2.0,HARD,1,78.73,0 days 00:00:20.594000,0 days 00:00:36.983000,0 days 00:00:21.153000,201.0,264.0
RIC,66.0,2.0,HARD,1,78.248,0 days 00:00:20.435000,0 days 00:00:36.938000,0 days 00:00:20.875000,202.0,267.0
RIC,67.0,2.0,HARD,1,78.219,0 days 00:00:20.633000,0 days 00:00:36.902000,0 days 00:00:20.684000,199.0,266.0
RIC,68.0,2.0,HARD,1,78.116,0 days 00:00:20.473000,0 days 00:00:36.811000,0 days 00:00:20.832000,202.0,265.0
RIC,70.0,2.0,HARD,1,78.706,0 days 00:00:20.715000,0 days 00:00:36.965000,0 days 00:00:21.026000,201.0,264.0
RIC,71.0,2.0,HARD,1,78.108,0 days 00:00:20.438000,0 days 00:00:36.822000,0 days 00:00:20.848000,203.0,266.0
RIC,72.0,2.0,HARD,1,78.068,0 days 00:00:20.507000,0 days 00:00:36.906000,0 days 00:00:20.655000,204.0,266.0
RIC,73.0,2.0,HARD,1,78.512,0 days 00:00:20.501000,0 days 00:00:36.922000,0 days 00:00:21.089000,200.0,266.0
RIC,74.0,2.0,HARD,1,80.358,0 days 00:00:21.820000,0 days 00:00:37.370000,0 days 00:00:21.168000,143.0,266.0
RIC,75.0,2.0,HARD,1,78.645,0 days 00:00:20.617000,0 days 00:00:37.121000,0 days 00:00:20.907000,199.0,267.0
RIC,76.0,2.0,HARD,1,78.93,0 days 00:00:20.560000,0 days 00:00:37.196000,0 days 00:00:21.174000,202.0,265.0
BOT,2.0,2.0,MEDIUM,41,116.358,0 days 00:00:25.896000,0 days 00:00:38.937000,0 days 00:00:51.525000,190.0,183.0
BOT,3.0,2.0,MEDIUM,1,89.743,0 days 00:00:26.404000,0 days 00:00:41.019000,0 days 00:00:22.320000,170.0,257.0
BOT,4.0,2.0,MEDIUM,1,83.386,0 days 00:00:21.552000,0 days 00:00:39.408000,0 days 00:00:22.426000,174.0,266.0
BOT,5.0,2.0,MEDIUM,1,83.636,0 days 00:00:22.024000,0 days 00:00:39.360000,0 days 00:00:22.252000,178.0,267.0
BOT,6.0,2.0,MEDIUM,1,82.868,0 days 00:00:22.058000,0 days 00:00:38.681000,0 days 00:00:22.129000,179.0,267.0
BOT,7.0,2.0,MEDIUM,1,82.832,0 days 00:00:22.041000,0 days 00:00:38.592000,0 days 00:00:22.199000,180.0,267.0
BOT,8.0,2.0,MEDIUM,1,82.249,0 days 00:00:21.812000,0 days 00:00:38.218000,0 days 00:00:22.219000,177.0,269.0
BOT,9.0,2.0,MEDIUM,1,81.715,0 days 00:00:21.618000,0 days 00:00:37.945000,0 days 00:00:22.152000,194.0,264.0
BOT,10.0,2.0,MEDIUM,1,81.947,0 days 00:00:21.679000,0 days 00:00:38.267000,0 days 00:00:22.001000,175.0,265.0
BOT,11.0,2.0,MEDIUM,1,81.547,0 days 00:00:21.731000,0 days 00:00:37.814000,0 days 00:00:22.002000,171.0,265.0
BOT,12.0,2.0,MEDIUM,1,81.328,0 days 00:00:21.655000,0 days 00:00:37.769000,0 days 00:00:21.904000,185.0,266.0
BOT,13.0,2.0,MEDIUM,1,81.54,0 days 00:00:21.584000,0 days 00:00:37.888000,0 days 00:00:22.068000,181.0,264.0
BOT,14.0,2.0,MEDIUM,1,81.221,0 days 00:00:21.574000,0 days 00:00:37.928000,0 days 00:00:21.719000,185.0,265.0
BOT,16.0,3.0,HARD,1,80.012,0 days 00:00:23.131000,0 days 00:00:36.402000,0 days 00:00:20.479000,195.0,254.0
BOT,17.0,3.0,HARD,1,76.561,0 days 00:00:20.390000,0 days 00:00:35.884000,0 days 00:00:20.287000,203.0,255.0
BOT,19.0,3.0,HARD,1,77.829,0 days 00:00:20.158000,0 days 00:00:36.855000,0 days 00:00:20.816000,205.0,256.0
BOT,20.0,3.0,HARD,1,79.124,0 days 00:00:20.653000,0 days 00:00:37.120000,0 days 00:00:21.351000,198.0,264.0
BOT,21.0,3.0,HARD,1,80.462,0 days 00:00:20.932000,0 days 00:00:37.656000,0 days 00:00:21.874000,187.0,266.0
BOT,23.0,3.0,HARD,1,80.75,0 days 00:00:21.340000,0 days 00:00:37.860000,0 days 00:00:21.550000,186.0,266.0
BOT,24.0,3.0,HARD,1,80.564,0 days 00:00:21.134000,0 days 00:00:37.742000,0 days 00:00:21.688000,184.0,265.0
BOT,26.0,3.0,HARD,1,80.851,0 days 00:00:21.321000,0 days 00:00:38.060000,0 days 00:00:21.470000,181.0,265.0
BOT,28.0,3.0,HARD,1,81.765,0 days 00:00:21.320000,0 days 00:00:38.759000,0 days 00:00:21.686000,185.0,258.0
BOT,29.0,3.0,HARD,1,80.857,0 days 00:00:21.182000,0 days 00:00:38.157000,0 days 00:00:21.518000,177.0,267.0
BOT,30.0,3.0,HARD,1,81.47,0 days 00:00:21.597000,0 days 00:00:38.180000,0 days 00:00:21.693000,181.0,264.0
BOT,31.0,3.0,HARD,1,80.752,0 days 00:00:21.297000,0 days 00:00:37.990000,0 days 00:00:21.465000,176.0,259.0
BOT,32.0,3.0,HARD,1,80.658,0 days 00:00:21.194000,0 days 00:00:38.049000,0 days 00:00:21.415000,183.0,267.0
BOT,34.0,3.0,HARD,1,80.903,0 days 00:00:21.158000,0 days 00:00:37.737000,0 days 00:00:22.008000,181.0,264.0
BOT,35.0,3.0,HARD,1,80.254,0 days 00:00:21.490000,0 days 00:00:37.533000,0 days 00:00:21.231000,180.0,266.0
BOT,36.0,3.0,HARD,1,81.196,0 days 00:00:21.252000,0 days 00:00:38.201000,0 days 00:00:21.743000,176.0,265.0
BOT,39.0,3.0,HARD,1,83.172,0 days 00:00:21.351000,0 days 00:00:38.707000,0 days 00:00:23.114000,178.0,232.0
BOT,40.0,3.0,HARD,1,83.591,0 days 00:00:25.699000,0 days 00:00:36.982000,0 days 00:00:20.910000,184.0,261.0
BOT,42.0,3.0,HARD,1,82.109,0 days 00:00:21.522000,0 days 00:00:38.992000,0 days 00:00:21.595000,166.0,267.0
BOT,43.0,3.0,HARD,1,80.912,0 days 00:00:21.295000,0 days 00:00:37.891000,0 days 00:00:21.726000,185.0,266.0
BOT,44.0,3.0,HARD,1,79.772,0 days 00:00:20.988000,0 days 00:00:37.634000,0 days 00:00:21.150000,191.0,259.0
BOT,45.0,3.0,HARD,1,80.043,0 days 00:00:20.596000,0 days 00:00:37.595000,0 days 00:00:21.852000,199.0,268.0
BOT,46.0,3.0,HARD,1,80.417,0 days 00:00:21.056000,0 days 00:00:38.040000,0 days 00:00:21.321000,180.0,267.0
BOT,47.0,3.0,HARD,1,82.969,0 days 00:00:21.815000,0 days 00:00:40.364000,0 days 00:00:20.790000,96.0,267.0
