LapNumber,Stint,CompoundCode,LapDelta,AvgLapInStint,TireDegradation,will_pit_next_lap
12.0,2.0,2,-0.08800000000000807,81.61333333333333,-39.831,0
13.0,2.0,2,0.09499999999999886,81.465,-39.736000000000004,0
14.0,2.0,2,-0.28000000000000114,81.374,-40.016000000000005,0
15.0,2.0,2,0.12100000000000932,81.35266666666666,-39.894999999999996,0
16.0,2.0,2,-0.6940000000000026,81.06833333333333,-40.589,0
17.0,2.0,2,0.37000000000000455,81.00066666666667,-40.218999999999994,0
18.0,2.0,2,0.015000000000000568,80.89766666666667,-40.20399999999999,0
19.0,2.0,2,0.18999999999999773,81.08933333333334,-40.013999999999996,0
20.0,2.0,2,-0.3680000000000092,81.03500000000001,-40.382000000000005,0
21.0,2.0,2,-0.003999999999990678,80.97433333333333,-40.385999999999996,0
24.0,2.0,2,-0.45400000000000773,80.699,-40.84,0
25.0,2.0,2,0.5080000000000098,80.71566666666666,-40.331999999999994,0
26.0,2.0,2,0.02599999999999625,80.74233333333333,-40.306,0
27.0,2.0,2,0.3019999999999925,81.021,-40.004000000000005,0
28.0,2.0,2,0.37300000000000466,81.25466666666667,-39.631,0
29.0,2.0,2,-0.269999999999996,81.38966666666666,-39.900999999999996,0
30.0,2.0,2,-0.4939999999999998,81.25933333333334,-40.394999999999996,0
31.0,2.0,2,-0.06499999999999773,80.983,-40.459999999999994,0
34.0,2.0,2,-0.03700000000000614,80.78433333333334,-40.497,0
35.0,2.0,2,-0.15399999999999636,80.699,-40.650999999999996,0
37.0,2.0,2,0.8199999999999932,80.90866666666666,-39.831,0
38.0,2.0,2,-0.27299999999999613,81.03966666666668,-40.104,0
39.0,2.0,2,0.1419999999999959,81.26933333333334,-39.962,0
40.0,2.0,2,0.507000000000005,81.39466666666668,-39.455,0
41.0,2.0,2,2.597999999999999,82.47699999999999,-36.857,0
42.0,2.0,2,-2.5079999999999956,82.676,-39.364999999999995,0
43.0,2.0,2,-1.3179999999999978,82.26666666666667,-40.68299999999999,0
44.0,2.0,2,-1.041000000000011,80.64433333333334,-41.724000000000004,0
45.0,2.0,2,1.2090000000000032,80.26100000000001,-40.515,0
46.0,2.0,2,-0.5960000000000036,80.11833333333333,-41.111000000000004,0
47.0,2.0,2,-0.23599999999999,80.24400000000001,-41.346999999999994,0
48.0,2.0,2,1.0819999999999936,80.32733333333333,-40.265,0
49.0,2.0,2,2.995999999999995,81.608,-37.269000000000005,0
50.0,2.0,2,-3.6739999999999924,81.74266666666666,-40.943,0
51.0,2.0,2,1.5249999999999915,82.02499999999999,-39.418000000000006,0
52.0,2.0,2,-1.036999999999992,80.96300000000001,-40.455,0
53.0,2.0,2,0.5379999999999967,81.30499999999999,-39.917,0
54.0,2.0,2,0.9710000000000036,81.46233333333333,-38.946,0
55.0,2.0,2,-1.9470000000000027,81.31633333333333,-40.893,0
56.0,2.0,2,1.132000000000005,81.36833333333334,-39.760999999999996,1
58.0,3.0,1,-1.6650000000000063,79.809,0.0,0
59.0,3.0,1,-4.215000000000003,77.7015,-4.215000000000003,0
60.0,3.0,1,-0.013999999999995794,76.99433333333333,-4.228999999999999,0
61.0,3.0,1,-0.02199999999999136,75.57733333333333,-4.250999999999991,0
64.0,3.0,1,1.336999999999989,76.01100000000001,-2.9140000000000015,0
65.0,3.0,1,2.9740000000000038,77.44066666666667,0.060000000000002274,0
66.0,3.0,1,0.9300000000000068,79.18766666666666,0.9900000000000091,0
67.0,3.0,1,-0.4520000000000124,80.33833333333334,0.5379999999999967,0
68.0,3.0,1,-0.3429999999999893,80.38333333333334,0.1950000000000074,0
69.0,3.0,1,-3.9270000000000067,78.80933333333333,-3.7319999999999993,0
70.0,3.0,1,0.7890000000000015,77.649,-2.942999999999998,0
71.0,3.0,1,-0.5400000000000063,76.42299999999999,-3.483000000000004,0
72.0,3.0,1,0.07600000000000762,76.53133333333334,-3.4069999999999965,0
73.0,3.0,1,-0.031999999999996476,76.366,-3.438999999999993,0
74.0,3.0,1,0.492999999999995,76.545,-2.945999999999998,0
75.0,3.0,1,-0.5390000000000015,76.519,-3.4849999999999994,0
76.0,3.0,1,0.8730000000000047,76.79466666666667,-2.6119999999999948,0
3.0,2.0,1,-46.541,111.5735,-46.541,0
4.0,2.0,1,-4.948999999999998,102.16699999999999,-51.489999999999995,0
5.0,2.0,1,0.37699999999999534,85.12933333333332,-51.113,0
6.0,2.0,1,-0.7539999999999907,83.354,-51.86699999999999,0
7.0,2.0,1,-0.3430000000000035,83.114,-52.209999999999994,0
8.0,2.0,1,-0.9809999999999945,82.42133333333334,-53.19099999999999,0
9.0,2.0,1,0.4369999999999976,82.12566666666667,-52.75399999999999,0
10.0,2.0,1,-0.3650000000000091,81.82266666666668,-53.119,0
11.0,2.0,1,-0.2079999999999984,81.77733333333333,-53.327,0
12.0,2.0,1,-0.04599999999999227,81.57100000000001,-53.37299999999999,0
13.0,2.0,1,-0.1570000000000107,81.43399999999998,-53.53,0
14.0,2.0,1,-0.8869999999999862,81.07066666666667,-54.41699999999999,0
15.0,2.0,1,0.3539999999999992,80.84066666666666,-54.06299999999999,0
16.0,2.0,1,0.40799999999998704,80.799,-53.655,0
17.0,2.0,1,0.7810000000000059,81.31333333333333,-52.873999999999995,0
18.0,2.0,1,-1.2720000000000056,81.28566666666666,-54.146,0
19.0,2.0,1,-0.34499999999999886,81.00699999999999,-54.491,0
20.0,2.0,1,-0.9549999999999983,80.14966666666666,-55.446,0
22.0,2.0,1,1.909000000000006,80.35266666666666,-53.53699999999999,0
23.0,2.0,1,-0.11899999999999977,80.631,-53.65599999999999,0
24.0,2.0,1,0.4329999999999927,81.372,-53.223,0
25.0,2.0,1,-1.1149999999999949,81.105,-54.337999999999994,0
26.0,2.0,1,0.08299999999999841,80.90533333333333,-54.254999999999995,0
27.0,2.0,1,-0.2819999999999965,80.46733333333334,-54.53699999999999,0
28.0,2.0,1,-0.17600000000000193,80.34233333333334,-54.712999999999994,0
29.0,2.0,1,-0.6670000000000016,79.96733333333333,-55.379999999999995,0
30.0,2.0,1,1.9579999999999984,80.339,-53.422,0
31.0,2.0,1,1.1129999999999995,81.14033333333333,-52.309,0
32.0,2.0,1,-1.2830000000000013,81.73633333333333,-53.592,0
33.0,2.0,1,-0.715999999999994,81.44099999999999,-54.30799999999999,0
34.0,2.0,1,-0.7469999999999999,80.52566666666667,-55.05499999999999,0
35.0,2.0,1,-0.2920000000000016,79.94066666666667,-55.346999999999994,0
36.0,2.0,1,-0.20000000000000284,79.52766666666666,-55.547,0
37.0,2.0,1,0.3410000000000082,79.47733333333333,-55.20599999999999,0
38.0,2.0,1,0.06799999999999784,79.547,-55.13799999999999,0
39.0,2.0,1,0.16100000000000136,79.73700000000001,-54.97699999999999,0
40.0,2.0,1,0.5829999999999984,80.00766666666668,-54.39399999999999,1
43.0,3.0,2,2.325000000000003,82.775,0.0,0
44.0,3.0,2,-4.224000000000004,80.66300000000001,-4.224000000000004,0
45.0,3.0,2,0.25499999999999545,80.044,-3.9690000000000083,0
46.0,3.0,2,-0.5099999999999909,78.551,-4.478999999999999,0
47.0,3.0,2,-0.23400000000000887,78.388,-4.713000000000008,1
49.0,4.0,0,1.027000000000001,79.089,0.0,0
50.0,4.0,0,-1.301000000000002,78.4385,-1.301000000000002,0
51.0,4.0,0,-0.8059999999999974,77.95299999999999,-2.1069999999999993,0
52.0,4.0,0,0.367999999999995,77.37333333333333,-1.7390000000000043,0
53.0,4.0,0,4.197000000000003,78.62633333333332,2.4579999999999984,0
54.0,4.0,0,-0.9759999999999991,79.82266666666668,1.4819999999999993,0
55.0,4.0,0,-0.6080000000000041,80.69366666666666,0.8739999999999952,0
56.0,4.0,0,-2.6839999999999975,79.271,-1.8100000000000023,0
57.0,4.0,0,-0.3649999999999949,78.05199999999999,-2.174999999999997,0
58.0,4.0,0,0.24200000000000443,77.11633333333333,-1.9329999999999927,0
59.0,4.0,0,-0.44600000000001216,76.92666666666666,-2.379000000000005,0
60.0,4.0,0,0.6159999999999997,77.06400000000001,-1.7630000000000052,0
61.0,4.0,0,0.9720000000000084,77.44466666666666,-0.7909999999999968,0
62.0,4.0,0,0.7719999999999914,78.23133333333334,-0.019000000000005457,0
63.0,4.0,0,0.030000000000001137,78.82266666666665,0.01099999999999568,0
65.0,4.0,0,-0.367999999999995,78.96733333333333,-0.3569999999999993,0
66.0,4.0,0,0.016000000000005343,78.86,-0.340999999999994,0
67.0,4.0,0,-0.11200000000000898,78.70533333333334,-0.45300000000000296,0
68.0,4.0,0,-0.5789999999999935,78.48033333333335,-1.0319999999999965,0
69.0,4.0,0,0.21800000000000352,78.32266666666668,-0.813999999999993,0
70.0,4.0,0,0.2819999999999965,78.29633333333334,-0.5319999999999965,0
71.0,4.0,0,-0.09300000000000352,78.432,-0.625,0
72.0,4.0,0,-0.132000000000005,78.45100000000001,-0.757000000000005,0
73.0,4.0,0,2.3770000000000095,79.16833333333334,1.6200000000000045,0
74.0,4.0,0,-2.478999999999999,79.09033333333333,-0.8589999999999947,0
75.0,4.0,0,0.2809999999999917,79.14999999999999,-0.578000000000003,0
76.0,4.0,0,0.11200000000000898,78.45466666666667,-0.465999999999994,0
3.0,2.0,2,-60.713999999999984,117.91999999999999,-60.713999999999984,0
4.0,2.0,2,-4.236000000000004,106.389,-64.94999999999999,0
6.0,2.0,2,-0.10299999999999443,84.70466666666667,-65.05299999999998,0
7.0,2.0,2,-1.3980000000000103,82.79233333333333,-66.451,0
8.0,2.0,2,-0.17499999999999716,82.23366666666668,-66.62599999999999,0
9.0,2.0,2,0.24500000000000455,81.791,-66.38099999999999,0
10.0,2.0,2,-0.3050000000000068,81.71266666666666,-66.68599999999999,0
11.0,2.0,2,-0.3019999999999925,81.592,-66.98799999999999,0
12.0,2.0,2,-0.20000000000000284,81.323,-67.18799999999999,0
13.0,2.0,2,-0.4069999999999965,81.02,-67.59499999999998,0
14.0,2.0,2,0.5669999999999931,81.00666666666666,-67.02799999999999,0
15.0,2.0,2,-1.1499999999999915,80.67666666666666,-68.17799999999998,0
16.0,2.0,2,0.7479999999999905,80.73166666666667,-67.42999999999999,0
17.0,2.0,2,-0.5120000000000005,80.42699999999999,-67.942,0
19.0,2.0,2,0.4350000000000023,80.65066666666667,-67.50699999999999,0
20.0,2.0,2,-0.7789999999999964,80.36533333333334,-68.28599999999999,0
21.0,2.0,2,0.5660000000000025,80.43933333333332,-67.71999999999998,0
22.0,2.0,2,0.31799999999999784,80.47433333333333,-67.40199999999999,0
23.0,2.0,2,-0.42499999999999716,80.62733333333334,-67.82699999999998,0
24.0,2.0,2,-0.06400000000000716,80.57033333333332,-67.89099999999999,0
25.0,2.0,2,-0.05700000000000216,80.38833333333334,-67.948,0
27.0,2.0,2,-0.042999999999992156,80.33366666666666,-67.99099999999999,0
28.0,2.0,2,-0.10200000000000387,80.26633333333332,-68.09299999999999,0
29.0,2.0,2,-0.3469999999999942,80.10233333333333,-68.43999999999998,0
30.0,2.0,2,0.6580000000000013,80.17200000000001,-67.78199999999998,0
31.0,2.0,2,-0.3050000000000068,80.17399999999999,-68.08699999999999,0
32.0,2.0,2,0.8329999999999984,80.56933333333333,-67.25399999999999,0
33.0,2.0,2,-0.2740000000000009,80.654,-67.52799999999999,0
34.0,2.0,2,-1.5959999999999894,80.30833333333334,-69.12399999999998,0
35.0,2.0,2,-0.18000000000000682,79.625,-69.30399999999999,0
37.0,2.0,2,1.097999999999999,79.399,-68.20599999999999,0
41.0,2.0,2,0.7010000000000076,79.93866666666666,-67.50499999999998,0
42.0,2.0,2,-0.4520000000000124,80.38766666666668,-67.957,0
43.0,2.0,2,-0.18499999999998806,80.409,-68.14199999999998,0
44.0,2.0,2,0.25900000000000034,80.283,-67.88299999999998,0
46.0,2.0,2,-0.10000000000000853,80.27433333333333,-67.98299999999999,0
47.0,2.0,2,0.132000000000005,80.37133333333334,-67.85099999999998,0
48.0,2.0,2,0.11700000000000443,80.421,-67.73399999999998,0
49.0,2.0,2,-0.4340000000000117,80.35933333333332,-68.16799999999999,0
51.0,2.0,2,-1.468999999999994,79.764,-69.63699999999999,0
52.0,2.0,2,1.4740000000000038,79.621,-68.16299999999998,0
53.0,2.0,2,-0.2600000000000051,79.536,-68.42299999999999,0
54.0,2.0,2,5.915999999999997,81.91266666666667,-62.50699999999999,0
56.0,2.0,2,-7.268000000000001,81.37533333333333,-69.77499999999999,0
57.0,2.0,2,-0.0030000000000001137,80.92366666666668,-69.77799999999999,0
58.0,2.0,2,0.23799999999999955,78.57933333333334,-69.53999999999999,0
59.0,2.0,2,-0.7019999999999982,78.42366666666665,-70.24199999999999,0
61.0,2.0,2,2.2630000000000052,79.02333333333333,-67.97899999999998,0
62.0,2.0,2,-0.9230000000000018,79.23599999999999,-68.90199999999999,0
63.0,2.0,2,3.8430000000000035,80.96366666666667,-65.05899999999998,0
64.0,2.0,2,-5.587000000000003,80.07466666666667,-70.64599999999999,0
65.0,2.0,2,-0.6119999999999948,79.28933333333333,-71.25799999999998,0
66.0,2.0,2,1.1779999999999973,77.61566666666667,-70.07999999999998,0
67.0,2.0,2,-0.049000000000006594,77.788,-70.12899999999999,0
68.0,2.0,2,0.06100000000000705,78.18466666666667,-70.06799999999998,0
69.0,2.0,2,1.8229999999999933,78.79633333333334,-68.24499999999999,0
70.0,2.0,2,-0.6850000000000023,79.196,-68.92999999999999,0
71.0,2.0,2,-1.0889999999999986,79.21233333333333,-70.01899999999999,0
72.0,2.0,2,-1.179000000000002,78.228,-71.198,0
73.0,2.0,2,-1.1239999999999952,77.09733333333332,-72.32199999999999,0
74.0,2.0,2,-0.492999999999995,76.16533333333334,-72.81499999999998,0
75.0,2.0,2,-0.46999999999999886,75.46966666666667,-73.28499999999998,0
76.0,2.0,2,0.21299999999999386,75.21966666666667,-73.07199999999999,0
77.0,2.0,2,-0.48499999999999943,74.97233333333334,-73.55699999999999,0
4.0,2.0,1,-2.468999999999994,84.5095,-2.468999999999994,0
5.0,2.0,1,0.125,84.13966666666667,-2.343999999999994,0
6.0,2.0,1,0.38700000000000045,83.48733333333334,-1.9569999999999936,0
7.0,2.0,1,-2.504000000000005,82.82333333333334,-4.4609999999999985,0
8.0,2.0,1,0.3739999999999952,82.24233333333333,-4.087000000000003,0
9.0,2.0,1,0.08299999999999841,81.56,-4.004000000000005,0
10.0,2.0,1,-0.4959999999999951,81.54699999999998,-4.5,0
11.0,2.0,1,0.24800000000000466,81.492,-4.251999999999995,0
13.0,2.0,1,-1.588000000000008,80.88,-5.840000000000003,0
14.0,2.0,1,-0.18099999999999739,80.373,-6.021000000000001,0
15.0,2.0,1,0.6470000000000056,79.99900000000001,-5.373999999999995,0
16.0,2.0,1,-0.08299999999999841,80.12666666666667,-5.456999999999994,0
17.0,2.0,1,-0.38900000000001,80.185,-5.846000000000004,0
18.0,2.0,1,-0.31799999999999784,79.92166666666667,-6.1640000000000015,0
19.0,2.0,1,0.5910000000000082,79.883,-5.572999999999993,0
20.0,2.0,1,-0.2850000000000108,79.879,-5.858000000000004,0
21.0,2.0,1,0.3689999999999998,80.104,-5.489000000000004,0
22.0,2.0,1,-0.44199999999999307,79.98466666666667,-5.930999999999997,0
23.0,2.0,1,-0.8340000000000032,79.68233333333332,-6.765000000000001,0
24.0,2.0,1,0.3850000000000051,79.38533333333334,-6.3799999999999955,0
25.0,2.0,1,0.015999999999991132,79.241,-6.364000000000004,0
26.0,2.0,1,-0.5619999999999976,79.18733333333334,-6.926000000000002,0
27.0,2.0,1,-0.021000000000000796,78.99833333333332,-6.947000000000003,0
28.0,2.0,1,-0.11499999999999488,78.76566666666668,-7.061999999999998,0
29.0,2.0,1,0.11299999999999955,78.758,-6.948999999999998,0
30.0,2.0,1,-0.22100000000000364,78.68366666666667,-7.170000000000002,0
31.0,2.0,1,-0.010000000000005116,78.64433333333334,-7.180000000000007,0
32.0,2.0,1,0.41900000000001114,78.707,-6.760999999999996,0
33.0,2.0,1,0.02199999999999136,78.85066666666665,-6.739000000000004,0
34.0,2.0,1,0.5889999999999986,79.194,-6.150000000000006,0
35.0,2.0,1,0.6129999999999995,79.60199999999999,-5.537000000000006,0
36.0,2.0,1,-0.5729999999999933,79.81166666666667,-6.109999999999999,0
37.0,2.0,1,-0.2049999999999983,79.75666666666667,-6.314999999999998,0
38.0,2.0,1,-0.585000000000008,79.30233333333332,-6.900000000000006,0
39.0,2.0,1,-0.5180000000000007,78.86633333333333,-7.418000000000006,0
40.0,2.0,1,0.08300000000001262,78.52633333333334,-7.334999999999994,0
41.0,2.0,1,-0.3260000000000076,78.27266666666667,-7.661000000000001,0
42.0,2.0,1,-0.009000000000000341,78.18866666666666,-7.670000000000002,0
43.0,2.0,1,0.284000000000006,78.17166666666667,-7.385999999999996,0
44.0,2.0,1,0.046999999999997044,78.27900000000001,-7.338999999999999,0
45.0,2.0,1,-0.09199999999999875,78.35866666666668,-7.430999999999997,0
47.0,2.0,1,0.22400000000000375,78.41833333333334,-7.206999999999994,0
48.0,2.0,1,-0.20000000000000284,78.39566666666667,-7.4069999999999965,0
49.0,2.0,1,0.14000000000000057,78.45033333333335,-7.266999999999996,0
50.0,2.0,1,0.4029999999999916,78.56466666666667,-6.864000000000004,0
51.0,2.0,1,-0.7379999999999995,78.49966666666667,-7.602000000000004,1
53.0,3.0,2,0.5820000000000078,78.724,0.0,0
54.0,3.0,2,-2.909000000000006,77.2695,-2.909000000000006,0
55.0,3.0,2,-0.4170000000000016,76.64566666666667,-3.3260000000000076,0
56.0,3.0,2,0.06799999999999784,75.55966666666667,-3.2580000000000098,0
57.0,3.0,2,0.7150000000000034,75.68166666666666,-2.5430000000000064,0
58.0,3.0,2,-1.6119999999999948,75.40533333333333,-4.155000000000001,0
61.0,3.0,2,0.5519999999999925,75.29033333333332,-3.6030000000000086,0
62.0,3.0,2,1.440000000000012,75.41700000000002,-2.1629999999999967,0
63.0,3.0,2,-0.014000000000010004,76.07633333333332,-2.1770000000000067,0
64.0,3.0,2,0.07200000000000273,76.57566666666668,-2.105000000000004,0
65.0,3.0,2,-1.1509999999999962,76.21133333333333,-3.2560000000000002,0
66.0,3.0,2,0.6529999999999916,76.06933333333332,-2.6030000000000086,0
67.0,3.0,2,0.15500000000000114,75.955,-2.4480000000000075,0
69.0,3.0,2,-0.8130000000000024,75.95333333333333,-3.26100000000001,0
70.0,3.0,2,-0.013999999999995794,75.72933333333333,-3.2750000000000057,0
71.0,3.0,2,0.21000000000000796,75.52366666666667,-3.0649999999999977,0
72.0,3.0,2,0.07399999999999807,75.61366666666667,-2.9909999999999997,0
73.0,3.0,2,-0.29699999999999704,75.60933333333334,-3.2879999999999967,0
74.0,3.0,2,-0.056000000000011596,75.51633333333334,-3.3440000000000083,0
75.0,3.0,2,0.016000000000005343,75.404,-3.328000000000003,0
76.0,3.0,2,0.24500000000000455,75.47233333333334,-3.0829999999999984,0
77.0,3.0,2,-0.09799999999999898,75.52666666666667,-3.1809999999999974,0
78.0,3.0,2,0.7049999999999983,75.81066666666668,-2.475999999999999,0
3.0,2.0,2,-21.735,101.2635,-21.735,0
4.0,2.0,2,-6.6980000000000075,95.40833333333335,-28.433000000000007,0
5.0,2.0,2,-0.20399999999999352,85.86266666666666,-28.637,0
6.0,2.0,2,-0.8449999999999989,83.28033333333333,-29.482,0
7.0,2.0,2,0.2849999999999966,83.02566666666667,-29.197000000000003,0
8.0,2.0,2,-0.7519999999999953,82.58833333333332,-29.948999999999998,0
9.0,2.0,2,-0.3719999999999999,82.30866666666667,-30.320999999999998,0
10.0,2.0,2,0.13400000000000034,81.97866666666667,-30.186999999999998,0
11.0,2.0,2,-0.3810000000000002,81.77233333333334,-30.567999999999998,0
12.0,2.0,2,-0.37000000000000455,81.56666666666668,-30.938000000000002,0
13.0,2.0,2,0.3359999999999985,81.42833333333333,-30.602000000000004,0
14.0,2.0,2,-0.26500000000000057,81.32866666666666,-30.867000000000004,0
15.0,2.0,2,0.18300000000000693,81.41333333333334,-30.683999999999997,0
16.0,2.0,2,-0.9660000000000082,81.06400000000001,-31.650000000000006,0
17.0,2.0,2,0.49800000000000466,80.969,-31.152,0
18.0,2.0,2,-0.06799999999999784,80.79033333333332,-31.22,0
19.0,2.0,2,0.5090000000000003,81.10333333333334,-30.711,0
20.0,2.0,2,-0.5160000000000053,81.07833333333333,-31.227000000000004,0
21.0,2.0,2,-0.23499999999999943,80.99766666666666,-31.462000000000003,0
22.0,2.0,2,0.4140000000000015,80.88533333333332,-31.048000000000002,0
23.0,2.0,2,-0.2909999999999968,80.848,-31.339,0
24.0,2.0,2,-0.4450000000000074,80.74066666666666,-31.784000000000006,0
25.0,2.0,2,0.416000000000011,80.634,-31.367999999999995,0
26.0,2.0,2,0.10599999999999454,80.65966666666667,-31.262,0
27.0,2.0,2,0.4240000000000066,80.97500000000001,-30.837999999999994,0
28.0,2.0,2,0.22299999999999898,81.226,-30.614999999999995,0
29.0,2.0,2,-0.17800000000001148,81.38233333333334,-30.793000000000006,0
30.0,2.0,2,-0.29399999999999693,81.29933333333332,-31.087000000000003,0
31.0,2.0,2,-0.23799999999999955,81.06266666666666,-31.325000000000003,0
32.0,2.0,2,-0.02400000000000091,80.87733333333334,-31.349000000000004,0
33.0,2.0,2,-0.10499999999998977,80.75500000000001,-31.453999999999994,0
34.0,2.0,2,0.0589999999999975,80.73166666666667,-31.394999999999996,0
35.0,2.0,2,-0.3640000000000043,80.59500000000001,-31.759,0
36.0,2.0,2,0.6140000000000043,80.698,-31.144999999999996,0
38.0,2.0,2,0.1039999999999992,80.81600000000002,-31.040999999999997,0
39.0,2.0,2,0.14300000000000068,81.10300000000001,-30.897999999999996,0
40.0,2.0,2,3.73599999999999,82.43066666666668,-27.162000000000006,0
41.0,2.0,2,-3.8419999999999987,82.443,-31.004000000000005,0
42.0,2.0,2,0.8299999999999983,82.68433333333333,-30.174000000000007,0
43.0,2.0,2,-1.3789999999999907,81.22066666666667,-31.552999999999997,0
45.0,2.0,2,0.10800000000000409,81.07366666666667,-31.444999999999993,0
46.0,2.0,2,-0.5400000000000063,80.47000000000001,-31.985,0
47.0,2.0,2,-0.07099999999999795,80.30233333333334,-32.056,0
48.0,2.0,2,2.4059999999999917,80.90066666666667,-29.650000000000006,0
49.0,2.0,2,-0.3469999999999942,81.56333333333333,-29.997,0
50.0,2.0,2,-1.1880000000000024,81.85366666666665,-31.185000000000002,0
51.0,2.0,2,0.016000000000005343,81.34733333333334,-31.168999999999997,0
52.0,2.0,2,0.007999999999995566,80.95933333333333,-31.161,0
53.0,2.0,2,0.40500000000000114,81.10233333333333,-30.756,0
54.0,2.0,2,0.7780000000000058,81.49933333333333,-29.977999999999994,0
55.0,2.0,2,-0.7540000000000049,81.64233333333334,-30.732,0
56.0,2.0,2,-1.0840000000000032,81.289,-31.816000000000003,0
57.0,2.0,2,0.804000000000002,80.94433333333332,-31.012,0
58.0,2.0,2,-2.323999999999998,80.07633333333332,-33.336,0
59.0,2.0,2,-0.8589999999999947,79.28333333333333,-34.19499999999999,0
60.0,2.0,2,0.6089999999999947,78.42533333333334,-33.586,0
61.0,2.0,2,0.16199999999999193,78.396,-33.42400000000001,0
62.0,2.0,2,0.10999999999999943,78.68966666666667,-33.31400000000001,0
63.0,2.0,2,-0.027999999999991587,78.771,-33.342,0
64.0,2.0,2,0.5060000000000002,78.967,-32.836,0
65.0,2.0,2,0.4239999999999924,79.26766666666667,-32.412000000000006,0
66.0,2.0,2,0.030000000000001137,79.58766666666666,-32.382000000000005,0
67.0,2.0,2,0.6080000000000041,79.94166666666666,-31.774,0
68.0,2.0,2,4.859999999999999,81.77433333333333,-26.914,0
69.0,2.0,2,-4.733000000000004,82.01933333333334,-31.647000000000006,1
71.0,3.0,0,4.811000000000007,85.295,0.0,0
73.0,3.0,0,-10.061999999999998,80.26400000000001,-10.061999999999998,0
74.0,3.0,0,5.239999999999995,80.33366666666667,-4.822000000000003,0
75.0,3.0,0,-5.7549999999999955,76.808,-10.576999999999998,0
76.0,3.0,0,2.4549999999999983,77.45466666666668,-8.122,0
